"Beijing","Tianjin","Hebei","Shaanxi","Inner.Mongolia","Liaoning","Jilin","Heilongjiang","Shanghai","Jiangsu","Zhejiang","Anhui","Fujian","Jiangxi","Shandong","Henan","Hubei","Hunan","Guangdong","Guangxi","Hainan","Sichuan","Chongqing","Guizhou","Yunnan","Tibet","Shanxi","Gansu","Qinghai","Ningxia","Xinjiang"
226.499051069703,288.389563492063,293.594392925915,193.108181663179,100.590764100333,227.817628482323,158.971893554403,133.714040470951,56.8503623188406,84.3611198763499,36.8953768115942,99.7493340152093,43.3175675675676,46.0180773249739,209.268847898491,199.655105796991,116.67065111759,64.8623860611438,74.7280708067153,41.6793939393939,27.4345238095238,86.0644554982158,74.688832054561,37.8604910714286,35.4013288933214,37.4015680185118,210.429888814042,80.3366972151179,61.4499601275917,112.625656147395,172.303562379649
153.09375,254.330117322291,247.986284548785,200.2728432282,81.8446009003074,229.600190818476,205.890431927825,148.234105933477,102.329924242424,144.159902125805,73.047705802969,133.39806615943,38.4544163728946,54.5093411428257,259.39974393773,204.062637681159,117.191424901186,100.1465289335,67.4972271898843,50.42110342556,34.702380952381,102.510926632441,98.7324738986504,35.5065104166667,36.9467746688857,36.1379795396419,162.453195186033,72.9217741935484,70.5719696969697,111.594298245614,165.459808307634
143.803507997402,255.937274923144,261.058980874198,198.965206761202,73.0736465444963,145.089525949804,173.787894933995,163.077140314554,97.359145021645,160.022036079084,106.979224637681,169.434489825794,43.8298244743897,74.3222138930535,256.669688543938,241.876024000154,126.30281372549,99.2199288195336,63.1398495082638,47.7076134010917,30.0165174765558,114.474752248382,122.136483307576,37.4961633022774,39.3929079120727,35.890056022409,155.4464033932,66.1582742876572,67.9407114624506,94.5411032522017,177.514464882943
52.5277777777778,55.3300395256917,87.389572534953,78.4608911161302,41.3152885076057,77.4839306263357,65.2976186198518,80.9647949749208,138.424571805007,165.43928051975,78.4785477408355,178.645392022958,45.2735729800947,71.6050283681689,121.148285231129,156.890866585106,133.660295187904,113.509091051081,66.5662555865561,36.4694466569236,36.6198240165631,84.0732961705906,145.239236999147,48.4856050312912,39.430026606371,32.1353732797467,72.8989309571689,46.252848308774,60.7169913419913,47.0859797845978,134.900353752528
59.530303030303,82.8303798858147,81.9297468835512,75.891497741389,59.6936937129625,70.1980850742205,55.6655701845789,41.2036283066031,51.4278656126482,63.7951609906378,72.1195059288538,76.2929500324237,25.4177046611829,95.0654183460218,63.6010585945256,87.3511157009784,94.3634528638791,110.521920512109,37.7057079748896,51.7826543384152,45.8935683364255,69.1264385622254,77.6224908935906,70.8002158620365,41.2382723112128,31.1310160427808,75.4689236678653,63.7686043211113,52.4547400886334,59.0607150286784,116.477873362784
67.0095108695652,121.570652173913,101.505203582649,100.97669132317,80.7387581200285,96.8496040283327,58.6086759748815,39.3392349725874,102.640869094673,100.135030175528,82.4725516029864,94.9869400527009,40.8768071431115,80.8829141976631,102.285523422229,95.3252235083757,121.301363448146,88.3960501171179,43.898893285517,47.3798985588827,37.4500915750916,93.2991708197285,86.4554560954817,74.0938302865613,46.1318639132155,31.5670677361854,91.1502080299563,69.5896958717611,52.969696969697,82.8917810831426,121.337690659201
89.28336352657,165.130555555556,154.928442028986,131.005202333898,74.8029704156186,123.123617077291,71.8535064980093,70.7144991376113,110.852380952381,126.741962394064,85.7791631145212,108.342270879486,50.6254682124247,71.7100228294943,135.90832922618,142.281163474207,122.393902064119,68.8472357681844,54.9228830491745,60.9655368906456,42.4404761904762,92.7957215885671,89.9127883696298,44.884227807971,41.6243325705568,34.882757885763,117.52787147381,60.8242290668658,50.2045454545455,79.4342677345538,131.321779002843
34.2604166666667,106.258574879227,101.312378065775,97.9521225296443,44.8797348484849,112.967060434521,89.0841619318182,88.2890705066876,101.770833333333,148.107544964639,90.4770390334901,149.886775362319,58.2856538780452,73.8969191874651,146.672940947679,197.553221224902,131.289793995859,65.4700435434131,76.7682784582806,91.7807015810277,40.9037267080745,82.8800307875804,122.963874680307,36.782665307971,40.88882532418,31.0479539641944,120.084555509327,59.2544823552269,53.719696969697,66.9852992164205,115.881063381063
31.6868961352657,41.2444444444444,66.8318264163373,71.003409561453,38.9128787878788,44.394637764547,48.2195445419754,49.3596280721567,129.2,128.181214010844,127.87521312873,190.002126482605,66.3764133698916,98.571306879028,68.444584233188,148.735373713635,172.006204716336,128.213023688398,71.7558987708234,55.0266378066378,36.3630952380952,92.5844079125034,125.697357203751,40.805027173913,41.5142448512586,29.0203537936914,103.861477474979,48.5723711655339,50.7386363636364,46.3403630122738,90.9049808886765
53.1349774923144,96.4783816425121,75.5082051101073,63.1821840454232,56.1419518804647,74.284627716349,65.9275543490842,64.9287682946419,62.2583333333333,90.9790634252766,73.2013194605906,126.802891136093,72.3506169212691,152.707482622325,90.0769638903603,87.577602553146,160.154224637681,151.877285936379,44.4578822958349,60.4301477507999,40.6193064182195,69.969533609113,73.3962893457778,68.6500226449275,43.8642734553776,33.1631500426257,69.5658485806083,56.7338366402181,54.094696969697,59.9708770443896,82.6504743646048
60.1616936629724,113.655491990847,89.8419853697028,84.8823141351402,68.8174139760108,99.6473340967531,76.5748235422669,68.0689763770427,109.863405797101,121.98138913468,94.8673866893976,112.833851359444,72.3170839246926,115.353500283351,116.105979788285,69.6011120772991,123.568961343431,116.318661312683,77.9834797215468,85.9440276679842,45.2380952380952,83.1914556228919,84.9408028033348,68.2505448016657,42.4889715230104,33.5608017515307,94.3298017771702,66.9815880438622,47.7307162534435,80.3380429003999,81.8173337532033
47.0729166666667,75.038208168643,94.2391304347826,106.428586109543,83.3491863867358,80.6520615121123,55.3910549595332,45.3757267451742,123.402717391304,134.669160336559,97.6145779445842,117.807526723064,66.5341799309191,86.6236687064875,115.429281674863,107.784843203677,104.450320712849,102.170714840874,75.3377527559113,94.6309296343043,62.4286487322202,105.145128565667,101.729497058781,68.0723865694993,40.1465224325636,32.2347791644693,121.356251300187,68.9129508367587,50.0378787878788,88.9887750502739,122.363209857775
79.7564484126984,67.4841442374051,112.169251038816,161.594840485601,73.7430735621167,85.609951760962,84.010099465386,50.1430323346679,132.903458498024,159.196705207222,113.06940892299,127.180830039526,65.4206325891109,84.0961130635981,120.149104044575,171.339770150325,121.720819844407,109.959319174952,84.4736778710513,116.411109403945,55.9239130434783,129.637732153805,133.411748098449,62.9250901385752,41.8066387559809,31.9112968375756,136.538966074607,70.3539515066514,61.0501976284585,91.3670861937452,141.206144533653
34.7256944444444,55.4777777777778,72.4256902517772,117.795154808959,45.490720800377,63.0186428885543,56.3183465085639,48.5888680033417,50.6938405797101,95.4285745833885,124.700987720009,161.089043491094,67.4433509596553,96.3695242476165,80.9121540517124,137.186795438861,161.146604395604,150.121339871883,85.3943348761868,116.224232958879,47.5833333333333,142.962837816165,166.78989769821,65.2463201992754,47.456998474447,29.3071342572117,113.546460023577,71.7918967573161,63.9037031808771,79.1133230804283,158.569887522253
36.8958333333333,45.0583333333333,79.8538856976357,145.391445356703,57.6179183135705,75.3796967373355,79.9303828034065,49.9546356421356,34.5916666666667,47.1061146933167,69.2001349527665,60.7632900147722,68.0986584410497,102.850146355394,66.006287974798,82.0044885187277,141.453789672391,201.17753242071,74.1077904328613,119.194150366542,54.3511904761905,150.912319726214,175.699229691877,79.342150297619,49.9950657894737,40.9884427073652,127.559546511206,83.3411783988958,68.0416666666667,88.5180726024548,139.95565643162
91.7743055555556,122.263888888889,122.996684022499,158.200875995985,60.7792141558971,92.959229255049,89.715404040404,70.9020062508049,37.1833333333333,60.5401389167168,66.4836747491639,81.4551767676768,52.8990403446925,74.2959770114943,86.666670793107,119.112601962876,106.407669082126,184.973549472805,75.4974838354314,137.319661835749,49.6428571428571,117.204584956369,149.551470588235,79.1837797619048,44.2447717413392,40.0906862745098,156.830436535242,69.0082988267771,54.9208333333333,64.171052631579,121.506379636128
52.3541666666667,46.2075977162934,104.026302954292,123.191404573687,52.5755057278032,72.1299437491512,59.6412667868618,61.093495844354,72.2625,113.323969593079,75.1028559249787,145.044919123476,47.7643458676067,94.7751899212731,88.6114831787509,177.235573021364,152.022033596838,174.843152439348,68.1736470674614,107.88277997365,40.0119047619048,96.640521567818,165.62807145256,64.5822576992754,45.2187989737189,37.2273017902813,104.331828005455,55.8919082125604,60.6039944903581,66.9846837944664,112.49188034188
136.315025252525,124.957729468599,141.44300310197,119.36622044241,73.0846447278018,73.6041927754293,90.9155066868802,68.3173937982742,76.3269927536232,93.9266696268062,103.686708148345,147.957717432404,49.3074146280668,118.188240721479,96.5724550554604,218.178078036756,151.32927842676,162.032218264827,63.9614529620183,93.297941527072,28.7619047619048,102.997081010003,144.373567608862,50.460469161726,44.5293441938179,33.8345891320955,132.84352035582,53.3281889724737,48.2872392758756,66.9836003051106,85.2597381910663
74.15625,143.072826086957,142.020346048879,112.869485401483,58.5380236940267,80.6351082171666,90.9245293847567,83.7350326093525,48.8655303030303,64.6541067861545,93.7691724515893,123.884261059796,52.2304196488979,132.235497781412,133.709961377299,215.867688295402,129.481035835151,168.447836757805,51.3095424046934,73.8726187504334,29.7053571428571,93.9968799544401,76.3843118899318,42.4350939764493,37.2423249639383,34.5217360857386,128.123031420228,55.2110705489978,52.2346367400715,79.217808602534,114.754638356812
26.1715407177364,37.3364734299517,50.8207060149995,64.9323037831734,55.8836964007666,63.450311899163,73.5418342088303,45.416601804305,32.4003623188406,38.074012194298,41.1730743590417,53.251669334083,47.9618585977282,62.112599950025,58.2234408072608,85.3728333490667,85.677811553163,68.5817145171239,47.9084154011569,51.0303999821689,27.3623188405797,65.2013868742607,56.3198276148404,42.0460721343874,38.8226376152051,31.797619047619,72.7731376409264,60.9715207069695,75.7430145611964,64.1744360902256,149.322820174994
67.4270833333333,102.2,89.3947058376406,79.2323430265387,78.0804844036069,79.2207606519008,91.8771268531644,85.6465303850315,80.155615942029,92.2445030521169,63.7971636363816,87.6475478024391,31.8930529908791,53.6162102772143,95.8981743058873,91.6263661459314,110.85412529401,101.054302071024,35.7091913629088,47.6125603864734,35.332298136646,69.9358034335656,46.9369642718748,45.1008677124506,38.5668287566743,37.1915903390088,72.9290357811525,69.7547072609485,61.0658761528327,92.9756628413138,120.648736529171
139.204861111111,141.353140096618,147.807119510924,119.768169772257,125.856060071352,110.763842747786,117.176359700729,97.9368247567332,77.2583333333333,105.718114171165,65.1225490196078,88.8784707119037,49.2578022395797,49.3944230536247,110.547836878496,140.85392679657,94.2269981623946,73.1884167171925,49.1101966873706,74.2033658008658,33.5530303030303,75.9168054512775,56.2459177371542,43.2702105978261,36.5684958964918,35.9964791549031,113.31789618975,80.3924156172733,62.6969696969697,144.151145098227,133.635683760684
120.489130434783,141.361415396198,159.112255498125,88.4268280054497,93.1143819619116,102.261606155112,115.667247201635,76.0344682523172,87.0478260869565,132.535428785104,69.9693750409863,126.331221150391,64.6945889989368,61.6328072227622,146.073683563831,153.648111926721,101.106053088429,82.3525850775015,55.1053564508807,55.7514984001506,21.8670807453416,67.6283745483599,75.6491804231574,43.1112092391304,35.5768472564811,33.2144927536232,109.557304345393,71.9111734455353,55.2529644268775,81.3569794050343,165.789069626026
77.1076388888889,130.734437543133,127.709635020776,89.5222928408785,95.5775504551443,69.3602681028383,65.481774264383,45.5295888418046,132.019456521739,152.310378338311,116.389072104814,155.325811046661,52.3433230661492,85.8992599288591,131.696476498998,108.791713219148,121.551339262187,108.104696521864,49.7018189704285,69.3654132316958,24.1964285714286,75.5035408986362,82.0363774585921,56.0278845641517,40.0348666874697,30.6514492753623,88.0023836765828,57.0460434044438,52.8787878787879,72.1053245762628,180.09787253809
154.86443236715,171.105555555556,191.770009700444,196.207859852015,127.489402412959,104.893864047345,87.8427107038767,76.6284852621117,60.6026844532279,120.613731231368,102.397412192809,191.54390443335,98.8201205864249,103.111530292546,157.420304504997,222.380191981931,174.987586956522,169.422285595656,62.8571081369237,121.529021011026,39.4270186335404,137.045897847385,88.385303442029,72.5305401158322,59.0826529020179,39.231231952163,154.00760753993,68.7529887929054,66.2137539996236,57.1790721863948,196.855982905983
83.9444444444444,59.6856060606061,93.8530930120604,144.733124277379,73.3237026889448,72.8422149052273,86.9105417529331,42.0051373905779,65.175,122.284117314498,55.6803779482808,130.37878288817,68.4635722679201,65.8804453833689,147.864421810074,253.199604429387,107.230127887435,99.6845042390119,51.4354256284394,70.6878877282138,21.371635610766,91.234231366505,83.1015625,46.4076283338967,34.9408136200184,37.852306547619,139.278763030765,52.5106454776492,46.6750658761528,66.9079599525824,173.173411371237
30.6840277777778,34.3193236714976,53.0188127090301,123.291780172647,41.9511120878463,45.8313036619166,62.4995606830587,45.1206542377023,43.8106884057971,74.5083147139599,36.1507839024244,99.1070016939582,59.182788519745,52.4763466481045,52.9512269312191,102.203673693456,144.676038739801,107.810515571385,32.9539780800331,38.4388520907011,20.6482919254658,86.1981090855314,104.1953125,76.5251737916927,34.9855954551573,35.8038352272727,98.100877275534,85.9321761667013,50.7928194993412,90.5305497726008,108.944723151245
42.231884057971,41.8753623188406,54.4122073578595,107.122307624742,47.1245194748159,55.7411353020035,65.3021971513104,41.6911991358502,27.4810276679842,31.7642293182487,25.194799658994,37.7927895556354,22.9210301418539,22.0549994732903,44.9487436314868,64.4778575391047,46.0859636375873,25.6742878399326,32.0143406387214,43.7718034701176,24.2422360248447,76.6233774201787,77.375,49.3243577075099,36.9338464738922,38.5239859777903,85.6640511287928,82.4417405876031,62.0070068271649,97.6613559069298,94.564264539808
23.5763888888889,31.3237922705314,56.7010521181717,109.986811594203,41.7732438016529,55.9014109624787,90.9284363019703,63.9744241718426,27.15,47.9647004651663,22.1476697061803,59.9530595813205,20.5090119764033,19.6492817187897,63.4265602244114,87.4808342430516,56.1232246376812,28.6849234702496,31.1280287879662,40.8336993973196,21.1607142857143,52.9936042848141,58.4765625,37.178272192029,37.644641495042,36.7821846179183,75.2986982718104,61.8343736674732,80.5530303030303,57.4748775542976,118.762548683201
37.7604166666667,52.873309178744,67.3524057464275,111.857378140674,55.448493083004,69.0669174698819,94.3468261810653,60.2641426480701,27.7416666666667,44.6351719326672,25.9877932351337,66.5555889138945,20.8333822953388,22.399144177911,50.4765639096254,80.153680092854,69.6862711606382,35.814118872271,25.9943556730557,47.9234921147077,24.8928571428571,36.5501535916824,29.0802762681159,25.8372395833333,40.2649899204533,30.3440294246816,91.2309028500104,60.0650420757363,83.8295454545455,64.5151758872885,148.570234113712
54.9188762626263,128.242781855825,122.751549223088,165.402113633596,49.9118457300276,77.8705070956378,89.5049149785903,75.2822247917485,37.6666666666667,64.2702044571132,29.7720588235294,65.0296632331217,22.5767857778727,38.0691614420063,111.825479196087,114.329697910785,88.8940591151793,74.4362417235701,22.6844993135594,26.3594866365519,30.6904761904762,47.1455192963936,38.358170701581,25.1602355072464,44.4787939463283,28.138172462661,145.625259459584,74.5832852403864,68.1090250329381,78.5748044092618,131.666656491656
48.1770833333333,92.4685770750988,109.86338389871,174.514936967506,47.5227010719847,55.6140290593648,78.8012465136971,50.9428324999061,35.5684782608696,69.5213428012447,39.8398958746484,72.7466238471673,24.55715913542,36.5595146945244,135.1025839127,138.33559719897,71.9833574879227,49.4833043097328,32.7924525211929,49.393616889721,28.9404761904762,54.332665849431,65.1830842391304,28.6438842520704,48.2992857638167,32.8449759745796,160.144060744747,79.2700200765418,54.6968050065876,89.3446033562166,147.890605968392
37.8819444444444,63.1712560386473,69.397907798723,141.594361471861,53.5435643490238,68.09093036057,99.174313386808,51.8618845367701,39.3015151515152,54.1804138934723,24.2849508050915,58.7833473070627,35.42931518475,25.2840103892859,92.8612905312626,169.040662547343,77.8715476190476,37.9870863758184,43.4224849202584,51.922128458498,25.4978354978355,67.1839731196655,72.4613494277817,30.5335258152174,49.8137134168373,28.5022574819401,135.439334629266,103.446277997365,53.4772727272727,89.6801660772485,118.593557911493
70.0694444444444,35.1902173913044,77.5734387894714,102.707206192358,82.3027597402597,75.2477162735143,110.9944126288,66.016666368211,42.5807971014493,51.0146407048799,29.8614663256607,41.1815270862208,28.2440978527935,27.3641008190237,64.9114992047646,118.034696384131,65.403966873706,39.1422038253362,39.5758701372512,42.095233277592,24.0910973084886,72.6121150745914,59.5889812446718,34.5895573582694,50.9943566775576,26.1027280477408,110.408726856667,95.0201785590458,90.4919960474308,127.568580542265,135.006296441079
29.8847367306606,41.9165393061045,81.0979347216475,113.647552669553,37.5941392681758,63.1137993027941,110.754963361189,89.6925385300039,26.3600395256917,51.1444540730221,23.6977698659096,58.5846004343766,35.5958230958231,22.235410703739,87.7419132385327,149.430421212483,65.1711297760211,29.8050013725786,39.0181242821655,40.9818629844602,24.5344720496894,67.5067805713968,67.9286710731724,27.3197030903613,44.83322878177,27.6691273347284,85.5553475255992,67.7082133446264,82.9764064986397,64.9788069482005,120.684887593935
23.1527777777778,25.4403381642512,51.3897973022401,87.1000265238194,42.1533165018187,51.021710680889,70.8697299077734,69.9286642570877,58.4958333333333,69.3571356966915,42.0858948842695,99.5532224418094,28.0188993341167,26.1119765874638,56.4458246957616,145.591744986093,86.1851147978642,33.764153064185,38.3892783828845,40.8585121400339,20.9922360248447,62.4673701388959,40.0049019607843,26.8843513257576,41.8829773709636,27.9016410912191,73.1968165638074,59.7939668423364,67.2121212121212,48.8605674655747,135.557097352177
26.0536616161616,30.236231884058,65.5903021797044,129.469862066039,43.9130304763886,59.705263778599,43.6743775548123,58.4773352673709,42.1291666666667,51.1472117202268,39.9146064222791,63.4751866490997,19.7562315279707,42.1218436904542,60.2555100784128,124.06493680687,91.3733986928105,56.9531877844378,33.3014081258327,22.5658399209486,20.3928571428571,49.2437565978445,34.2230392156863,21.0770799203419,39.7721606648199,29.4025440839952,88.5134154556351,51.9511473429952,85.0681818181818,57.2779239766082,142.088942452475
44.1319444444444,116.668115942029,99.1136037875168,156.099180616911,62.4935519437743,81.525804689715,64.0376092945263,68.3956710511313,26.1041666666667,39.978317897446,36.2694990793015,52.4123472871003,24.9121977708934,26.7935462093515,74.8063133415218,107.43602573045,73.829880454158,48.3178580264578,26.7299791083246,18.8360673034695,20.9146825396825,45.6730977323191,36.5243063628614,28.8652133988102,32.4461487150892,28.2715970446149,104.748367542704,62.15211352657,71.2840909090909,82.5624139399883,131.311262254902
113.533816425121,170.549516908213,168.573031406999,159.918486894113,83.3348311602758,122.992126846736,116.372024878942,136.710842983612,43.5036231884058,53.5070263566685,34.2803408275915,62.0331933108613,49.4903560110082,34.0651683087028,131.097448835543,157.24860061862,92.6750705539133,66.8458735779708,36.5495380519357,29.3934927536232,25.7880434782609,62.1444784005418,64.7338990932341,33.5513876768817,41.1515671590042,35.224845274078,126.818561142646,79.5032367994325,61.707674571805,88.8388894667499,139.577373340641
24.7619047619048,258.558974358974,233.218487394958,182.629285714286,107.331007751938,172.99801084991,165.049062049062,180.193316624896,59.6142857142857,93.1662058371736,47.8089635854342,87.8719336219336,79.034749034749,47.6133004926108,223.688753799392,248.22619047619,117.712857142857,73.8177179962894,53.6414565826331,36.0408163265306,22.6326530612245,71.5099378881988,67.90625,27.8051948051948,45.5878378378378,37.4649859943978,125.984544695071,81.8849206349206,70.6883116883117,90.8408521303258,161.086080586081
101.23382991866,226.174927536232,209.089010867565,155.248214944476,79.7983008016358,100.472325592985,74.3858303532217,103.823377201238,75.3913043478261,127.400071836765,37.7603519668737,134.562749530882,26.5255003026742,28.2861028838728,173.44019694074,254.616092915808,111.701670015832,67.3196153272526,32.0302497012418,29.5784617918314,21.5119047619048,73.8958340493785,113.127884157616,39.1039839837947,48.7556630376997,33.5135104239324,119.687724529408,73.5566213375996,61.8818870523416,79.2655316651312,138.328807845949
112.184243260441,242.36813109785,232.301439864483,124.215432275809,78.9295448241516,156.563655900145,91.3444495776512,72.9832871530139,65.024016563147,95.1726084172438,39.4991304382752,78.7486981617416,23.3801359236142,37.3356710713907,165.628671680019,216.176771287513,89.7096706192358,89.2650078447413,25.4152262676415,33.891986934563,30.0621118012422,98.5224551755743,98.8802083333333,47.0445193112137,56.6568331722121,32.2223126404712,141.53142077856,69.6970355731225,57.2561264822134,84.3984615689421,86.4678978449087
155.874183723197,118.667251461988,182.856726606727,122.9633368622,73.215127675355,121.181552031377,107.207552658146,79.5861747826514,158.2125,165.820500133662,72.7769313912856,136.36525974026,26.9853883386492,37.9191966516742,166.38152995784,211.946330770458,89.8509814506622,58.8948722584306,26.683825772247,26.2852501356274,25.7857142857143,101.07050589612,57.4338304924242,33.1042240587695,52.5299043062201,34.7555095160594,152.147204308532,68.3587215320911,66.0492424242424,71.0403766769866,92.4728176412959
91.6591126909701,214.508715728716,171.599080267559,153.906553420869,49.0776515151515,84.0602556291916,75.6443386433505,80.161090247288,141.716195652174,161.544168081029,103.44821616789,157.648610968522,19.825205640423,53.8484025032938,163.960436349957,213.878517154872,106.037246201167,54.6518517814713,19.8952073253544,27.752605944354,21.75,71.623990785522,39.7106643356643,46.5641194554238,53.0045673394011,33.0473287865871,148.85780574625,106.387157809984,55.7943722943723,72.2083142639207,76.4578459282264
69.8494867149758,77.3013285024155,134.654086855174,132.110560606061,44.2493885602211,59.0354807039572,72.6460461475284,82.9212809627042,107.858333333333,139.494647812872,111.052440976898,168.769959143477,30.0206041021258,70.6444417225483,150.683759312409,224.335596327437,127.707114499028,67.9533339570129,34.4357653147245,40.5421452320058,36.6850414078675,64.1165438649252,66.0818995582423,53.5446859903382,50.0456984853438,45.2504393730736,147.825900885283,79.7315491875274,54.6052371541502,77.7046549439961,93.1179223525835
72.4136473429952,53.076690821256,105.406974366213,95.5956162604838,76.2028147083483,95.3496808843668,125.159742844636,129.039894259839,60.6521409749671,82.7488120980523,80.1163649034493,130.928075218589,37.7524226654661,95.6795064902044,106.815503548221,238.24102847212,147.047279691323,75.5283718364602,45.400076264456,39.2284669678148,32.0855146406389,64.2345160353194,66.5421143389746,44.0147412863816,41.8654628171219,30.039431892264,174.983296102575,71.0350873725817,51.1643939393939,80.8023455377574,102.264821793862
