,Beijing,Tianjin,Hebei,Shaanxi,Inner Mongolia,Liaoning,Jilin,Heilongjiang,Shanghai,Jiangsu,Zhejiang,Anhui,Fujian,Jiangxi,Shandong,Henan,Hubei,Hunan,Guangdong,Guangxi,Hainan,Sichuan,Chongqing,Guizhou,Yunnan,Tibet,Shanxi,Gansu,Qinghai,Ningxia,Xinjiang
2020-02-07 00:00:00,0.369226733,0.49941840530000003,2.312519401,0.832903696,1.4700531438,1.330944314,0.5240629872,0.5713071716,0.251134294,1.4728469636,0.608448082,0.807032145,0.402050672,0.37492751999999996,2.537824492,1.1316021023,0.6937378425,0.4163377428,0.796785505,0.42598375980000003,0.05622363347999999,0.44674459,0.19043211,0.44472881,0.38394909200000005,0.0050369696,1.1966638668,0.43904209510000003,0.1919710596,0.3877870747,0.9540047039999999
2020-02-08 00:00:00,0.363987233,0.4946216053,2.300708201,0.827985396,1.4622702438000001,1.3190545139999998,0.5183832872,0.5645495716,0.250351594,1.4684638063,0.6062865820000001,0.804518325,0.400789372,0.37376012000000003,2.520708092,1.1246759023,0.6915741025000001,0.4149571428,0.7938873049999999,0.42465505979999996,0.05602935348,0.44516219,0.18977501,0.443412243,0.382697629,0.0049900826,1.1887713668,0.4360862951,0.19081017960000002,0.38586632470000004,0.948776604
2020-02-09 00:00:00,0.344641333,0.4776143053,2.257254601,0.8097592960000001,1.4349709438,1.276677114,0.4979554872,0.5402480716,0.246687094,1.44915543,0.594646782,0.7938977349999999,0.394834272,0.36830542,2.457057792,1.0970842023,0.6822097425,0.4080196428,0.777941905,0.4184366598,0.05501189348,0.43666478999999997,0.18633431,0.43769768600000003,0.376574954,0.0046704196,1.1605076668,0.4252621951,0.1866178496,0.3791020147,0.930276804
2020-02-10 00:00:00,0.32846713299999997,0.4630494053,2.241130701,0.801562396,1.4196759438000002,1.242539314,0.4806207872,0.5188691716,0.24920899400000002,1.4607740603,0.604757682,0.7987570749999999,0.398998972,0.37204581999999997,2.424174992,1.0904328023,0.6870006824999999,0.4134485428,0.792197905,0.42271515979999996,0.05586171348,0.44401929,0.18920691,0.440954089,0.381115669,0.0049672016,1.1426156667999998,0.4191185951,0.1842920896,0.3757613947,0.9200302039999999
2020-02-11 00:00:00,0.313390733,0.4471611053,2.187906601,0.7810857959999999,1.3853196438,1.201943114,0.4626776872,0.4981979716,0.244395594,1.4329704818,0.592538382,0.783310135,0.391273572,0.36485922,2.357598792,1.0620934023,0.6737093725000001,0.40529024280000003,0.776051405,0.4145446598,0.05474391348,0.43506039,0.18542491,0.432571339,0.373641938,0.0048071016000000005,1.1115932668,0.4076155951,0.1795189496,0.3669569047,0.897386704
2020-02-12 00:00:00,0.302806233,0.44116520530000003,2.198353301,0.782418896,1.3908465438,1.189259314,0.45404488719999997,0.4867140716,0.24739669400000003,1.45126014957,0.598959282,0.792903235,0.396053672,0.36934832,2.353917892,1.0631342023,0.6819593325,0.4100032428,0.784244605,0.41964005979999996,0.05535548348,0.43978679,0.18749501000000002,0.438108843,0.378054519,0.0047613916,1.1104398668,0.4069875951,0.1797162196,0.3689028647,0.9003394040000001
2020-02-13 00:00:00,0.296145033,0.43523260529999996,2.191348101,0.778905796,1.3845308438,1.175303014,0.4469554872,0.47798337160000004,0.24826599400000002,1.45526492152,0.602444282,0.794535665,0.397489172,0.37063752,2.3399567919999997,1.0599183023,0.6835816825,0.41187444279999996,0.789158405,0.4211147598,0.055648403480000004,0.44232169,0.18848511,0.439228997,0.37961784,0.0048606816,1.1030376668,0.4044104951,0.1787446196,0.3675119147,0.896090904
2020-02-14 00:00:00,0.338556833,0.4697236053,2.266134001,0.8122260960000001,1.4305011438,1.260186514,0.48959728719999995,0.5294244716,0.254231994,1.4841137468999999,0.624653882,0.810241255,0.407287672,0.37949732,2.461554092,1.1131835023,0.6977736325,0.4241862428,0.820214105,0.4312381598,0.05753711348,0.45849509,0.19487041,0.447599669,0.390188469,0.0056567776,1.1554771668,0.4248939951,0.1863409896,0.3786002747,0.927937004
2020-02-15 00:00:00,0.388265033,0.5134628053,2.334413101,0.844055196,1.4830932438,1.364805614,0.5421017872,0.5934949716,0.252458794,1.4773977468000001,0.615710682,0.809451905,0.40430027199999996,0.37687982,2.582043092,1.1509369023,0.6961820125,0.41979734280000003,0.807324105,0.4282289598,0.05680898348,0.45200819000000003,0.19240981000000001,0.445924631,0.38672938,0.0054159186,1.2149579668000001,0.44640129510000004,0.1944927996,0.3907009247,0.963504504
2020-02-16 00:00:00,0.387749033,0.5105685053,2.291952401,0.829677796,1.4607562438000001,1.3543179140000001,0.5396725872,0.5920999715999999,0.24454189399999998,1.4348152746,0.591664082,0.787440405,0.391470572,0.36508842,2.541447592,1.1260713023,0.6766012725,0.4051506428,0.774592505,0.4147942598,0.05468913348,0.43443879,0.18524051,0.433345772,0.37376989600000005,0.0049219386,1.1987658668,0.4398733951,0.1915711196,0.38439539470000006,0.948921804
